SNo,ObservationDate,Province,Country/Region,Last Update,Confirmed,Deaths,Recovered
19516,04/28/2020,Alabama,US,2020-04-29 02:32:29,6820.0,242.0,0.0
19517,04/28/2020,Alaska,US,2020-04-29 02:32:29,351.0,9.0,0.0
19521,04/28/2020,Arizona,US,2020-04-29 02:32:29,6955.0,275.0,0.0
19522,04/28/2020,Arkansas,US,2020-04-29 02:32:29,3127.0,57.0,0.0
19530,04/28/2020,California,US,2020-04-29 02:32:29,46164.0,1864.0,0.0
19534,04/28/2020,Colorado,US,2020-04-29 02:32:29,14316.0,736.0,0.0
19535,04/28/2020,Connecticut,US,2020-04-29 02:32:29,26312.0,2087.0,0.0
19537,04/28/2020,Delaware,US,2020-04-29 02:32:29,4575.0,137.0,0.0
19539,04/28/2020,Diamond Princess cruise ship,US,2020-04-29 02:32:29,49.0,0.0,0.0
19540,04/28/2020,District of Columbia,US,2020-04-29 02:32:29,3994.0,190.0,0.0
19543,04/28/2020,Florida,US,2020-04-29 02:32:29,32848.0,1171.0,0.0
19548,04/28/2020,Georgia,US,2020-04-29 02:32:29,24922.0,1036.0,0.0
19551,04/28/2020,Grand Princess,US,2020-04-29 02:32:29,103.0,3.0,0.0
19554,04/28/2020,Guam,US,2020-04-29 02:32:29,141.0,5.0,0.0
19559,04/28/2020,Hawaii,US,2020-04-29 02:32:29,609.0,16.0,0.0
19566,04/28/2020,Idaho,US,2020-04-29 02:32:29,1952.0,60.0,0.0
19567,04/28/2020,Illinois,US,2020-04-29 02:32:29,48102.0,2125.0,0.0
19568,04/28/2020,Indiana,US,2020-04-29 02:32:29,16588.0,901.0,0.0
19570,04/28/2020,Iowa,US,2020-04-29 02:32:29,6376.0,136.0,0.0
19575,04/28/2020,Kansas,US,2020-04-29 02:32:29,3652.0,127.0,0.0
19576,04/28/2020,Kentucky,US,2020-04-29 02:32:29,4375.0,225.0,0.0
19578,04/28/2020,Louisiana,US,2020-04-29 02:32:29,27286.0,1801.0,0.0
19580,04/28/2020,Maine,US,2020-04-29 02:32:29,1040.0,51.0,0.0
19583,04/28/2020,Maryland,US,2020-04-29 02:32:29,20113.0,1016.0,0.0
19584,04/28/2020,Massachusetts,US,2020-04-29 02:32:29,58302.0,3153.0,0.0
19586,04/28/2020,Michigan,US,2020-04-29 02:32:29,39262.0,3568.0,0.0
19587,04/28/2020,Minnesota,US,2020-04-29 02:32:29,4181.0,301.0,0.0
19588,04/28/2020,Mississippi,US,2020-04-29 02:32:29,6342.0,239.0,0.0
19589,04/28/2020,Missouri,US,2020-04-29 02:32:29,7450.0,330.0,0.0
19590,04/28/2020,Montana,US,2020-04-29 02:32:29,451.0,15.0,0.0
19592,04/28/2020,Nebraska,US,2020-04-29 02:32:29,3517.0,56.0,0.0
19593,04/28/2020,Nevada,US,2020-04-29 02:32:29,4821.0,219.0,0.0
19596,04/28/2020,New Hampshire,US,2020-04-29 02:32:29,2010.0,60.0,0.0
19597,04/28/2020,New Jersey,US,2020-04-29 02:32:29,113856.0,6442.0,0.0
19598,04/28/2020,New Mexico,US,2020-04-29 02:32:29,2974.0,105.0,0.0
19600,04/28/2020,New York,US,2020-04-29 02:32:29,295106.0,22912.0,0.0
19603,04/28/2020,North Carolina,US,2020-04-29 02:32:29,9755.0,363.0,0.0
19604,04/28/2020,North Dakota,US,2020-04-29 02:32:29,991.0,19.0,0.0
19605,04/28/2020,Northern Mariana Islands,US,2020-04-29 02:32:29,14.0,2.0,0.0
19610,04/28/2020,Ohio,US,2020-04-29 02:32:29,16769.0,799.0,0.0
19611,04/28/2020,Oklahoma,US,2020-04-29 02:32:29,3410.0,207.0,0.0
19613,04/28/2020,Oregon,US,2020-04-29 02:32:29,2385.0,99.0,0.0
19614,04/28/2020,Pennsylvania,US,2020-04-29 02:32:29,45137.0,2046.0,0.0
19616,04/28/2020,Puerto Rico,US,2020-04-29 02:32:29,1400.0,86.0,0.0
19621,04/28/2020,Recovered,US,2020-04-29 02:32:29,0.0,0.0,115936.0
19623,04/28/2020,Rhode Island,US,2020-04-29 02:32:29,7927.0,239.0,0.0
19634,04/28/2020,South Carolina,US,2020-04-29 02:32:29,5735.0,192.0,0.0
19635,04/28/2020,South Dakota,US,2020-04-29 02:32:29,2313.0,11.0,0.0
19638,04/28/2020,Tennessee,US,2020-04-29 02:32:29,10052.0,188.0,0.0
19639,04/28/2020,Texas,US,2020-04-29 02:32:29,26506.0,764.0,0.0
19643,04/28/2020,Utah,US,2020-04-29 02:32:29,4345.0,41.0,0.0
19644,04/28/2020,Vermont,US,2020-04-29 02:32:29,862.0,47.0,0.0
19646,04/28/2020,Virgin Islands,US,2020-04-29 02:32:29,57.0,4.0,0.0
19647,04/28/2020,Virginia,US,2020-04-29 02:32:29,14339.0,492.0,0.0
19648,04/28/2020,Washington,US,2020-04-29 02:32:29,13842.0,820.0,0.0
19649,04/28/2020,West Virginia,US,2020-04-29 02:32:29,1095.0,38.0,0.0
19651,04/28/2020,Wisconsin,US,2020-04-29 02:32:29,6289.0,300.0,0.0
19652,04/28/2020,Wyoming,US,2020-04-29 02:32:29,536.0,7.0,0.0
19838,04/29/2020,Alabama,US,2020-04-30 02:32:27,6979.0,256.0,0.0
19839,04/29/2020,Alaska,US,2020-04-30 02:32:27,355.0,9.0,0.0
19843,04/29/2020,Arizona,US,2020-04-30 02:32:27,7209.0,308.0,0.0
19844,04/29/2020,Arkansas,US,2020-04-30 02:32:27,3193.0,57.0,0.0
19852,04/29/2020,California,US,2020-04-30 02:32:27,48747.0,1946.0,0.0
19856,04/29/2020,Colorado,US,2020-04-30 02:32:27,14758.0,766.0,0.0
19857,04/29/2020,Connecticut,US,2020-04-30 02:32:27,26767.0,2169.0,0.0
19859,04/29/2020,Delaware,US,2020-04-30 02:32:27,4655.0,144.0,0.0
19861,04/29/2020,Diamond Princess cruise ship,US,2020-04-30 02:32:27,49.0,0.0,0.0
19862,04/29/2020,District of Columbia,US,2020-04-30 02:32:27,4106.0,205.0,0.0
19865,04/29/2020,Florida,US,2020-04-30 02:32:27,33193.0,1218.0,0.0
19870,04/29/2020,Georgia,US,2020-04-30 02:32:27,25775.0,1101.0,0.0
19873,04/29/2020,Grand Princess,US,2020-04-30 02:32:27,103.0,3.0,0.0
19876,04/29/2020,Guam,US,2020-04-30 02:32:27,141.0,5.0,0.0
19881,04/29/2020,Hawaii,US,2020-04-30 02:32:27,613.0,16.0,0.0
19888,04/29/2020,Idaho,US,2020-04-30 02:32:27,1952.0,60.0,0.0
19889,04/29/2020,Illinois,US,2020-04-30 02:32:27,50358.0,2215.0,0.0
19890,04/29/2020,Indiana,US,2020-04-30 02:32:27,17182.0,964.0,0.0
19892,04/29/2020,Iowa,US,2020-04-30 02:32:27,6843.0,148.0,0.0
19897,04/29/2020,Kansas,US,2020-04-30 02:32:27,3839.0,134.0,0.0
19898,04/29/2020,Kentucky,US,2020-04-30 02:32:27,4537.0,234.0,0.0
19900,04/29/2020,Louisiana,US,2020-04-30 02:32:27,27660.0,1845.0,0.0
19902,04/29/2020,Maine,US,2020-04-30 02:32:27,1056.0,52.0,0.0
19905,04/29/2020,Maryland,US,2020-04-30 02:32:27,20849.0,1078.0,0.0
19906,04/29/2020,Massachusetts,US,2020-04-30 02:32:27,60265.0,3405.0,0.0
19908,04/29/2020,Michigan,US,2020-04-30 02:32:27,40399.0,3670.0,0.0
19909,04/29/2020,Minnesota,US,2020-04-30 02:32:27,4644.0,319.0,0.0
19910,04/29/2020,Mississippi,US,2020-04-30 02:32:27,6569.0,250.0,0.0
19911,04/29/2020,Missouri,US,2020-04-30 02:32:27,7660.0,338.0,0.0
19912,04/29/2020,Montana,US,2020-04-30 02:32:27,451.0,16.0,0.0
19914,04/29/2020,Nebraska,US,2020-04-30 02:32:27,3851.0,56.0,0.0
19915,04/29/2020,Nevada,US,2020-04-30 02:32:27,4934.0,230.0,0.0
19918,04/29/2020,New Hampshire,US,2020-04-30 02:32:27,2058.0,60.0,0.0
19919,04/29/2020,New Jersey,US,2020-04-30 02:32:27,116365.0,6771.0,0.0
19920,04/29/2020,New Mexico,US,2020-04-30 02:32:27,3213.0,112.0,0.0
19922,04/29/2020,New York,US,2020-04-30 02:32:27,299691.0,23477.0,0.0
19925,04/29/2020,North Carolina,US,2020-04-30 02:32:27,10180.0,382.0,0.0
19926,04/29/2020,North Dakota,US,2020-04-30 02:32:27,1033.0,19.0,0.0
19927,04/29/2020,Northern Mariana Islands,US,2020-04-30 02:32:27,14.0,2.0,0.0
19932,04/29/2020,Ohio,US,2020-04-30 02:32:27,17303.0,937.0,0.0
19933,04/29/2020,Oklahoma,US,2020-04-30 02:32:27,3473.0,214.0,0.0
19935,04/29/2020,Oregon,US,2020-04-30 02:32:27,2446.0,101.0,0.0
19936,04/29/2020,Pennsylvania,US,2020-04-30 02:32:27,46327.0,2373.0,0.0
19938,04/29/2020,Puerto Rico,US,2020-04-30 02:32:27,1433.0,86.0,0.0
19943,04/29/2020,Recovered,US,2020-04-30 02:32:27,0.0,0.0,120720.0
19945,04/29/2020,Rhode Island,US,2020-04-30 02:32:27,8247.0,251.0,0.0
19956,04/29/2020,South Carolina,US,2020-04-30 02:32:27,5882.0,231.0,0.0
19957,04/29/2020,South Dakota,US,2020-04-30 02:32:27,2373.0,13.0,0.0
19960,04/29/2020,Tennessee,US,2020-04-30 02:32:27,10366.0,195.0,0.0
19961,04/29/2020,Texas,US,2020-04-30 02:32:27,27542.0,803.0,0.0
19965,04/29/2020,Utah,US,2020-04-30 02:32:27,4497.0,45.0,0.0
19966,04/29/2020,Vermont,US,2020-04-30 02:32:27,862.0,47.0,0.0
19968,04/29/2020,Virgin Islands,US,2020-04-30 02:32:27,57.0,4.0,0.0
19969,04/29/2020,Virginia,US,2020-04-30 02:32:27,14962.0,522.0,0.0
19970,04/29/2020,Washington,US,2020-04-30 02:32:27,14070.0,828.0,0.0
19971,04/29/2020,West Virginia,US,2020-04-30 02:32:27,1110.0,38.0,0.0
19973,04/29/2020,Wisconsin,US,2020-04-30 02:32:27,6520.0,308.0,0.0
19974,04/29/2020,Wyoming,US,2020-04-30 02:32:27,545.0,7.0,0.0
20162,04/30/2020,Alabama,US,2020-05-01 02:32:28,7187.0,272.0,0.0
20163,04/30/2020,Alaska,US,2020-05-01 02:32:28,355.0,9.0,0.0
20167,04/30/2020,Arizona,US,2020-05-01 02:32:28,7655.0,320.0,0.0
20168,04/30/2020,Arkansas,US,2020-05-01 02:32:28,3281.0,61.0,0.0
20176,04/30/2020,California,US,2020-05-01 02:32:28,50130.0,2031.0,0.0
20180,04/30/2020,Colorado,US,2020-05-01 02:32:28,15284.0,777.0,0.0
20181,04/30/2020,Connecticut,US,2020-05-01 02:32:28,27700.0,2257.0,0.0
20183,04/30/2020,Delaware,US,2020-05-01 02:32:28,4734.0,152.0,0.0
20185,04/30/2020,Diamond Princess cruise ship,US,2020-05-01 02:32:28,49.0,0.0,0.0
20186,04/30/2020,District of Columbia,US,2020-05-01 02:32:28,4323.0,224.0,0.0
20189,04/30/2020,Florida,US,2020-05-01 02:32:28,33690.0,1268.0,0.0
20194,04/30/2020,Georgia,US,2020-05-01 02:32:28,26264.0,1132.0,0.0
20197,04/30/2020,Grand Princess,US,2020-05-01 02:32:28,103.0,3.0,0.0
20200,04/30/2020,Guam,US,2020-05-01 02:32:28,145.0,5.0,0.0
20205,04/30/2020,Hawaii,US,2020-05-01 02:32:28,618.0,16.0,0.0
20212,04/30/2020,Idaho,US,2020-05-01 02:32:28,1984.0,60.0,0.0
20213,04/30/2020,Illinois,US,2020-05-01 02:32:28,52918.0,2355.0,0.0
20214,04/30/2020,Indiana,US,2020-05-01 02:32:28,17835.0,1114.0,0.0
20216,04/30/2020,Iowa,US,2020-05-01 02:32:28,7145.0,162.0,0.0
20221,04/30/2020,Kansas,US,2020-05-01 02:32:28,4413.0,134.0,0.0
20222,04/30/2020,Kentucky,US,2020-05-01 02:32:28,4708.0,240.0,0.0
20224,04/30/2020,Louisiana,US,2020-05-01 02:32:28,28001.0,1905.0,0.0
20226,04/30/2020,Maine,US,2020-05-01 02:32:28,1095.0,53.0,0.0
20229,04/30/2020,Maryland,US,2020-05-01 02:32:28,21742.0,1140.0,0.0
20230,04/30/2020,Massachusetts,US,2020-05-01 02:32:28,62205.0,3562.0,0.0
20232,04/30/2020,Michigan,US,2020-05-01 02:32:28,41379.0,3789.0,0.0
20233,04/30/2020,Minnesota,US,2020-05-01 02:32:28,5136.0,343.0,0.0
20234,04/30/2020,Mississippi,US,2020-05-01 02:32:28,6815.0,261.0,0.0
20235,04/30/2020,Missouri,US,2020-05-01 02:32:28,7818.0,350.0,0.0
20236,04/30/2020,Montana,US,2020-05-01 02:32:28,453.0,16.0,0.0
20238,04/30/2020,Nebraska,US,2020-05-01 02:32:28,4281.0,70.0,0.0
20239,04/30/2020,Nevada,US,2020-05-01 02:32:28,5053.0,243.0,0.0
20242,04/30/2020,New Hampshire,US,2020-05-01 02:32:28,2146.0,72.0,0.0
20243,04/30/2020,New Jersey,US,2020-05-01 02:32:28,118652.0,7228.0,0.0
20244,04/30/2020,New Mexico,US,2020-05-01 02:32:28,3411.0,123.0,0.0
20246,04/30/2020,New York,US,2020-05-01 02:32:28,304372.0,23587.0,0.0
20249,04/30/2020,North Carolina,US,2020-05-01 02:32:28,10754.0,406.0,0.0
20250,04/30/2020,North Dakota,US,2020-05-01 02:32:28,1067.0,19.0,0.0
20251,04/30/2020,Northern Mariana Islands,US,2020-05-01 02:32:28,14.0,2.0,0.0
20256,04/30/2020,Ohio,US,2020-05-01 02:32:28,18027.0,976.0,0.0
20257,04/30/2020,Oklahoma,US,2020-05-01 02:32:28,3618.0,222.0,0.0
20259,04/30/2020,Oregon,US,2020-05-01 02:32:28,2510.0,103.0,0.0
20260,04/30/2020,Pennsylvania,US,2020-05-01 02:32:28,47971.0,2475.0,0.0
20262,04/30/2020,Puerto Rico,US,2020-05-01 02:32:28,1539.0,92.0,0.0
20267,04/30/2020,Recovered,US,2020-05-01 02:32:28,0.0,0.0,153947.0
20269,04/30/2020,Rhode Island,US,2020-05-01 02:32:28,8621.0,266.0,0.0
20280,04/30/2020,South Carolina,US,2020-05-01 02:32:28,6095.0,244.0,0.0
20281,04/30/2020,South Dakota,US,2020-05-01 02:32:28,2449.0,17.0,0.0
20284,04/30/2020,Tennessee,US,2020-05-01 02:32:28,10735.0,199.0,0.0
20285,04/30/2020,Texas,US,2020-05-01 02:32:28,28890.0,847.0,0.0
20289,04/30/2020,Utah,US,2020-05-01 02:32:28,4672.0,46.0,0.0
20290,04/30/2020,Vermont,US,2020-05-01 02:32:28,866.0,49.0,0.0
20292,04/30/2020,Virgin Islands,US,2020-05-01 02:32:28,66.0,4.0,0.0
20293,04/30/2020,Virginia,US,2020-05-01 02:32:28,15847.0,552.0,0.0
20294,04/30/2020,Washington,US,2020-05-01 02:32:28,14327.0,836.0,0.0
20295,04/30/2020,West Virginia,US,2020-05-01 02:32:28,1125.0,41.0,0.0
20297,04/30/2020,Wisconsin,US,2020-05-01 02:32:28,6854.0,316.0,0.0
20298,04/30/2020,Wyoming,US,2020-05-01 02:32:28,559.0,7.0,0.0
20486,05/01/2020,Alabama,US,2020-05-02 02:32:27,7440.0,289.0,0.0
20487,05/01/2020,Alaska,US,2020-05-02 02:32:27,364.0,9.0,0.0
20491,05/01/2020,Arizona,US,2020-05-02 02:32:27,7969.0,330.0,0.0
20492,05/01/2020,Arkansas,US,2020-05-02 02:32:27,3337.0,64.0,0.0
20500,05/01/2020,California,US,2020-05-02 02:32:27,52026.0,2126.0,0.0
20504,05/01/2020,Colorado,US,2020-05-02 02:32:27,15793.0,821.0,0.0
20505,05/01/2020,Connecticut,US,2020-05-02 02:32:27,28764.0,2339.0,0.0
20507,05/01/2020,Delaware,US,2020-05-02 02:32:27,4918.0,159.0,0.0
20509,05/01/2020,Diamond Princess cruise ship,US,2020-05-02 02:32:27,49.0,0.0,0.0
20510,05/01/2020,District of Columbia,US,2020-05-02 02:32:27,4658.0,231.0,0.0
20513,05/01/2020,Florida,US,2020-05-02 02:32:27,34728.0,1314.0,0.0
20518,05/01/2020,Georgia,US,2020-05-02 02:32:27,27489.0,1169.0,0.0
20521,05/01/2020,Grand Princess,US,2020-05-02 02:32:27,103.0,3.0,0.0
20524,05/01/2020,Guam,US,2020-05-02 02:32:27,145.0,5.0,0.0
20529,05/01/2020,Hawaii,US,2020-05-02 02:32:27,619.0,16.0,0.0
20536,05/01/2020,Idaho,US,2020-05-02 02:32:27,2015.0,63.0,0.0
20537,05/01/2020,Illinois,US,2020-05-02 02:32:27,56055.0,2457.0,0.0
20538,05/01/2020,Indiana,US,2020-05-02 02:32:27,18630.0,1175.0,0.0
20540,05/01/2020,Iowa,US,2020-05-02 02:32:27,7884.0,170.0,0.0
20545,05/01/2020,Kansas,US,2020-05-02 02:32:27,4634.0,140.0,0.0
20546,05/01/2020,Kentucky,US,2020-05-02 02:32:27,4882.0,246.0,0.0
20548,05/01/2020,Louisiana,US,2020-05-02 02:32:27,28711.0,1970.0,0.0
20550,05/01/2020,Maine,US,2020-05-02 02:32:27,1123.0,55.0,0.0
20553,05/01/2020,Maryland,US,2020-05-02 02:32:27,23472.0,1080.0,0.0
20554,05/01/2020,Massachusetts,US,2020-05-02 02:32:27,64311.0,3716.0,0.0
20556,05/01/2020,Michigan,US,2020-05-02 02:32:27,42356.0,3866.0,0.0
20557,05/01/2020,Minnesota,US,2020-05-02 02:32:27,5730.0,370.0,0.0
20558,05/01/2020,Mississippi,US,2020-05-02 02:32:27,7212.0,281.0,0.0
20559,05/01/2020,Missouri,US,2020-05-02 02:32:27,8067.0,360.0,0.0
20560,05/01/2020,Montana,US,2020-05-02 02:32:27,453.0,16.0,0.0
20562,05/01/2020,Nebraska,US,2020-05-02 02:32:27,5008.0,73.0,0.0
20563,05/01/2020,Nevada,US,2020-05-02 02:32:27,5248.0,246.0,0.0
20566,05/01/2020,New Hampshire,US,2020-05-02 02:32:27,2310.0,81.0,0.0
20567,05/01/2020,New Jersey,US,2020-05-02 02:32:27,121203.0,7538.0,0.0
20568,05/01/2020,New Mexico,US,2020-05-02 02:32:27,3513.0,131.0,0.0
20570,05/01/2020,New York,US,2020-05-02 02:32:27,308314.0,24039.0,0.0
20573,05/01/2020,North Carolina,US,2020-05-02 02:32:27,11070.0,419.0,0.0
20574,05/01/2020,North Dakota,US,2020-05-02 02:32:27,1107.0,23.0,0.0
20575,05/01/2020,Northern Mariana Islands,US,2020-05-02 02:32:27,14.0,2.0,0.0
20580,05/01/2020,Ohio,US,2020-05-02 02:32:27,18743.0,1003.0,0.0
20581,05/01/2020,Oklahoma,US,2020-05-02 02:32:27,3748.0,230.0,0.0
20583,05/01/2020,Oregon,US,2020-05-02 02:32:27,2579.0,104.0,0.0
20584,05/01/2020,Pennsylvania,US,2020-05-02 02:32:27,49579.0,2635.0,0.0
20586,05/01/2020,Puerto Rico,US,2020-05-02 02:32:27,1575.0,94.0,0.0
20591,05/01/2020,Recovered,US,2020-05-02 02:32:27,0.0,0.0,164015.0
20593,05/01/2020,Rhode Island,US,2020-05-02 02:32:27,8962.0,279.0,0.0
20604,05/01/2020,South Carolina,US,2020-05-02 02:32:27,6258.0,256.0,0.0
20605,05/01/2020,South Dakota,US,2020-05-02 02:32:27,2525.0,21.0,0.0
20608,05/01/2020,Tennessee,US,2020-05-02 02:32:27,11891.0,204.0,0.0
20609,05/01/2020,Texas,US,2020-05-02 02:32:27,29970.0,882.0,0.0
20613,05/01/2020,Utah,US,2020-05-02 02:32:27,4828.0,46.0,0.0
20614,05/01/2020,Vermont,US,2020-05-02 02:32:27,879.0,50.0,0.0
20616,05/01/2020,Virgin Islands,US,2020-05-02 02:32:27,66.0,4.0,0.0
20617,05/01/2020,Virginia,US,2020-05-02 02:32:27,16902.0,581.0,0.0
20618,05/01/2020,Washington,US,2020-05-02 02:32:27,14637.0,850.0,0.0
20619,05/01/2020,West Virginia,US,2020-05-02 02:32:27,1152.0,46.0,0.0
20621,05/01/2020,Wisconsin,US,2020-05-02 02:32:27,7314.0,327.0,0.0
20622,05/01/2020,Wyoming,US,2020-05-02 02:32:27,566.0,7.0,0.0
20810,05/02/2020,Alabama,US,2020-05-03 02:32:28,7700.0,288.0,0.0
20811,05/02/2020,Alaska,US,2020-05-03 02:32:28,365.0,9.0,0.0
20815,05/02/2020,Arizona,US,2020-05-03 02:32:28,8364.0,330.0,0.0
20816,05/02/2020,Arkansas,US,2020-05-03 02:32:28,3372.0,72.0,0.0
20824,05/02/2020,California,US,2020-05-03 02:32:28,53347.0,2180.0,0.0
20828,05/02/2020,Colorado,US,2020-05-03 02:32:28,16225.0,832.0,0.0
20829,05/02/2020,Connecticut,US,2020-05-03 02:32:28,29287.0,2436.0,0.0
20831,05/02/2020,Delaware,US,2020-05-03 02:32:28,5038.0,168.0,0.0
20833,05/02/2020,Diamond Princess cruise ship,US,2020-05-03 02:32:28,49.0,0.0,0.0
20834,05/02/2020,District of Columbia,US,2020-05-03 02:32:28,4797.0,240.0,0.0
20837,05/02/2020,Florida,US,2020-05-03 02:32:28,35463.0,1364.0,0.0
20842,05/02/2020,Georgia,US,2020-05-03 02:32:28,28331.0,1177.0,0.0
20845,05/02/2020,Grand Princess,US,2020-05-03 02:32:28,103.0,3.0,0.0
20848,05/02/2020,Guam,US,2020-05-03 02:32:28,145.0,5.0,0.0
20853,05/02/2020,Hawaii,US,2020-05-03 02:32:28,620.0,16.0,0.0
20860,05/02/2020,Idaho,US,2020-05-03 02:32:28,2061.0,64.0,0.0
20861,05/02/2020,Illinois,US,2020-05-03 02:32:28,58505.0,2559.0,0.0
20862,05/02/2020,Indiana,US,2020-05-03 02:32:28,19295.0,1115.0,0.0
20864,05/02/2020,Iowa,US,2020-05-03 02:32:28,8643.0,175.0,0.0
20869,05/02/2020,Kansas,US,2020-05-03 02:32:28,4885.0,142.0,0.0
20870,05/02/2020,Kentucky,US,2020-05-03 02:32:28,4879.0,248.0,0.0
20872,05/02/2020,Louisiana,US,2020-05-03 02:32:28,29140.0,1993.0,0.0
20874,05/02/2020,Maine,US,2020-05-03 02:32:28,1153.0,56.0,0.0
20877,05/02/2020,Maryland,US,2020-05-03 02:32:28,24473.0,1251.0,0.0
20878,05/02/2020,Massachusetts,US,2020-05-03 02:32:28,66263.0,3846.0,0.0
20880,05/02/2020,Michigan,US,2020-05-03 02:32:28,43207.0,4021.0,0.0
20881,05/02/2020,Minnesota,US,2020-05-03 02:32:28,6232.0,394.0,0.0
20882,05/02/2020,Mississippi,US,2020-05-03 02:32:28,7441.0,291.0,0.0
20883,05/02/2020,Missouri,US,2020-05-03 02:32:28,8356.0,376.0,0.0
20884,05/02/2020,Montana,US,2020-05-03 02:32:28,455.0,16.0,0.0
20886,05/02/2020,Nebraska,US,2020-05-03 02:32:28,5317.0,73.0,0.0
20887,05/02/2020,Nevada,US,2020-05-03 02:32:28,5389.0,255.0,0.0
20890,05/02/2020,New Hampshire,US,2020-05-03 02:32:28,2429.0,84.0,0.0
20891,05/02/2020,New Jersey,US,2020-05-03 02:32:28,123735.0,7742.0,0.0
20892,05/02/2020,New Mexico,US,2020-05-03 02:32:28,3732.0,138.0,0.0
20894,05/02/2020,New York,US,2020-05-03 02:32:28,312977.0,24198.0,0.0
20897,05/02/2020,North Carolina,US,2020-05-03 02:32:28,11588.0,431.0,0.0
20898,05/02/2020,North Dakota,US,2020-05-03 02:32:28,1153.0,24.0,0.0
20899,05/02/2020,Northern Mariana Islands,US,2020-05-03 02:32:28,14.0,2.0,0.0
20904,05/02/2020,Ohio,US,2020-05-03 02:32:28,19335.0,1022.0,0.0
20905,05/02/2020,Oklahoma,US,2020-05-03 02:32:28,3851.0,238.0,0.0
20907,05/02/2020,Oregon,US,2020-05-03 02:32:28,2635.0,109.0,0.0
20908,05/02/2020,Pennsylvania,US,2020-05-03 02:32:28,50494.0,2695.0,0.0
20910,05/02/2020,Puerto Rico,US,2020-05-03 02:32:28,1757.0,95.0,0.0
20915,05/02/2020,Recovered,US,2020-05-03 02:32:28,0.0,0.0,175382.0
20917,05/02/2020,Rhode Island,US,2020-05-03 02:32:28,9289.0,296.0,0.0
20928,05/02/2020,South Carolina,US,2020-05-03 02:32:28,6489.0,267.0,0.0
20929,05/02/2020,South Dakota,US,2020-05-03 02:32:28,2588.0,21.0,0.0
20932,05/02/2020,Tennessee,US,2020-05-03 02:32:28,12661.0,209.0,0.0
20933,05/02/2020,Texas,US,2020-05-03 02:32:28,31126.0,917.0,0.0
20937,05/02/2020,Utah,US,2020-05-03 02:32:28,4985.0,49.0,0.0
20938,05/02/2020,Vermont,US,2020-05-03 02:32:28,886.0,51.0,0.0
20940,05/02/2020,Virgin Islands,US,2020-05-03 02:32:28,66.0,4.0,0.0
20941,05/02/2020,Virginia,US,2020-05-03 02:32:28,17738.0,617.0,0.0
20942,05/02/2020,Washington,US,2020-05-03 02:32:28,15003.0,862.0,0.0
20943,05/02/2020,West Virginia,US,2020-05-03 02:32:28,1185.0,48.0,0.0
20945,05/02/2020,Wisconsin,US,2020-05-03 02:32:28,7660.0,334.0,0.0
20946,05/02/2020,Wyoming,US,2020-05-03 02:32:28,579.0,7.0,0.0
21134,05/03/2020,Alabama,US,2020-05-04 02:32:28,7977.0,290.0,0.0
21135,05/03/2020,Alaska,US,2020-05-04 02:32:28,368.0,9.0,0.0
21139,05/03/2020,Arizona,US,2020-05-04 02:32:28,8640.0,362.0,0.0
21140,05/03/2020,Arkansas,US,2020-05-04 02:32:28,3437.0,76.0,0.0
21148,05/03/2020,California,US,2020-05-04 02:32:28,54903.0,2216.0,0.0
21152,05/03/2020,Colorado,US,2020-05-04 02:32:28,16635.0,842.0,0.0
21153,05/03/2020,Connecticut,US,2020-05-04 02:32:28,29287.0,2436.0,0.0
21155,05/03/2020,Delaware,US,2020-05-04 02:32:28,5208.0,177.0,0.0
21157,05/03/2020,Diamond Princess cruise ship,US,2020-05-04 02:32:28,49.0,0.0,0.0
21158,05/03/2020,District of Columbia,US,2020-05-04 02:32:28,5016.0,251.0,0.0
21161,05/03/2020,Florida,US,2020-05-04 02:32:28,36078.0,1379.0,0.0
21166,05/03/2020,Georgia,US,2020-05-04 02:32:28,28665.0,1184.0,0.0
21169,05/03/2020,Grand Princess,US,2020-05-04 02:32:28,103.0,3.0,0.0
21172,05/03/2020,Guam,US,2020-05-04 02:32:28,145.0,5.0,0.0
21177,05/03/2020,Hawaii,US,2020-05-04 02:32:28,620.0,17.0,0.0
21184,05/03/2020,Idaho,US,2020-05-04 02:32:28,2061.0,64.0,0.0
21185,05/03/2020,Illinois,US,2020-05-04 02:32:28,61499.0,2618.0,0.0
21186,05/03/2020,Indiana,US,2020-05-04 02:32:28,19933.0,1132.0,0.0
21188,05/03/2020,Iowa,US,2020-05-04 02:32:28,9175.0,184.0,0.0
21193,05/03/2020,Kansas,US,2020-05-04 02:32:28,5156.0,144.0,0.0
21194,05/03/2020,Kentucky,US,2020-05-04 02:32:28,5130.0,253.0,0.0
21196,05/03/2020,Louisiana,US,2020-05-04 02:32:28,29340.0,2012.0,0.0
21198,05/03/2020,Maine,US,2020-05-04 02:32:28,1185.0,57.0,0.0
21201,05/03/2020,Maryland,US,2020-05-04 02:32:28,25462.0,1281.0,0.0
21202,05/03/2020,Massachusetts,US,2020-05-04 02:32:28,68087.0,4004.0,0.0
21204,05/03/2020,Michigan,US,2020-05-04 02:32:28,43801.0,4053.0,0.0
21205,05/03/2020,Minnesota,US,2020-05-04 02:32:28,6663.0,418.0,0.0
21206,05/03/2020,Mississippi,US,2020-05-04 02:32:28,7550.0,303.0,0.0
